,nconst,tconst,ordering,category,primaryName,primaryProfession,gender
5910,nm0002107,39819.0,1.0,actress,Betty Grable,"actress,soundtrack",Female
5911,nm0002108,42593.0,2.0,actress,Gloria Grahame,"actress,soundtrack",Female
5912,nm0002108,48445.0,2.0,actress,Gloria Grahame,"actress,soundtrack",Female
5913,nm0002108,39286.0,4.0,actress,Gloria Grahame,"actress,soundtrack",Female
5914,nm0002108,45555.0,2.0,actress,Gloria Grahame,"actress,soundtrack",Female
5915,nm0002108,48432.0,4.0,actress,Gloria Grahame,"actress,soundtrack",Female
5916,nm0002110,99348.0,4.0,actor,Rodney A. Grant,actor,Male
5917,nm0002113,38474.0,4.0,actor,Sydney Greenstreet,"actor,soundtrack",Male
5918,nm0002114,88846.0,2.0,actress,Kim Greist,"actress,art_department",Female
5919,nm0002119,1190536.0,2.0,actor,Arsenio Hall,"actor,writer,producer",Male
5920,nm0002120,1441952.0,5.0,director,Lasse Hallström,"director,writer,editor",
5921,nm0002120,241303.0,5.0,director,Lasse Hallström,"director,writer,editor",
5922,nm0002120,2980648.0,5.0,director,Lasse Hallström,"director,writer,editor",
5923,nm0002120,402894.0,5.0,director,Lasse Hallström,"director,writer,editor",
5924,nm0002120,124315.0,5.0,director,Lasse Hallström,"director,writer,editor",
5925,nm0002122,82186.0,2.0,actor,Harry Hamlin,"actor,producer,soundtrack",Male
5926,nm0002129,87981.0,1.0,actor,Gregory Harrison,"actor,producer,director",Male
5927,nm0002131,59084.0,3.0,actor,Laurence Harvey,"actor,director,producer",Male
5928,nm0002132,83929.0,5.0,director,Amy Heckerling,"writer,director,producer",
5929,nm0002132,87507.0,5.0,director,Amy Heckerling,"writer,director,producer",
5930,nm0002133,37382.0,6.0,writer,Ernest Hemingway,"writer,actor",Male
5931,nm0002133,45162.0,8.0,writer,Ernest Hemingway,"writer,actor",Male
5932,nm0002134,38461.0,2.0,actor,Paul Henreid,"director,actor,producer",Male
5933,nm0002134,35140.0,2.0,actor,Paul Henreid,"director,actor,producer",Male
5934,nm0002134,34583.0,3.0,actor,Paul Henreid,"director,actor,producer",Male
5935,nm0002134,57997.0,5.0,director,Paul Henreid,"director,actor,producer",Male
5936,nm0002134,38474.0,3.0,actor,Paul Henreid,"director,actor,producer",Male
5937,nm0002136,53125.0,7.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5938,nm0002136,54215.0,8.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5939,nm0002136,52948.0,9.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5940,nm0002136,45162.0,10.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5941,nm0002136,39420.0,9.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5942,nm0002136,43456.0,9.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5943,nm0002136,51207.0,8.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5944,nm0002136,58329.0,8.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5945,nm0002136,61955.0,8.0,composer,Bernard Herrmann,"music_department,soundtrack,composer",
5946,nm0002137,66011.0,5.0,director,Arthur Hiller,"director,actor,producer",Male
5947,nm0002137,57840.0,5.0,director,Arthur Hiller,"director,actor,producer",Male
5948,nm0002137,79336.0,5.0,director,Arthur Hiller,"director,actor,producer",Male
5949,nm0002138,117372.0,4.0,actor,Gregory Hines,"actor,soundtrack,miscellaneous",Male
5950,nm0002138,82517.0,2.0,actor,Gregory Hines,"actor,soundtrack,miscellaneous",Male
5951,nm0002139,1440345.0,3.0,actor,Judd Hirsch,"actor,miscellaneous,soundtrack",Male
5952,nm0002139,81283.0,3.0,actor,Judd Hirsch,"actor,miscellaneous,soundtrack",Male
5953,nm0002140,111507.0,7.0,writer,Agnieszka Holland,"director,writer,actress",Female
5954,nm0002140,84548.0,4.0,actress,Agnieszka Holland,"director,writer,actress",Female
5955,nm0002141,40806.0,4.0,actress,Celeste Holm,"actress,soundtrack,miscellaneous",Female
5956,nm0002141,42192.0,4.0,actress,Celeste Holm,"actress,soundtrack,miscellaneous",Female
5957,nm0002143,34882.0,3.0,actor,Edward Everett Horton,"actor,soundtrack,director",Male
5958,nm0002143,29162.0,3.0,actor,Edward Everett Horton,"actor,soundtrack,director",Male
5959,nm0002143,29546.0,3.0,actor,Edward Everett Horton,"actor,soundtrack,director",Male
5960,nm0002143,29929.0,3.0,actor,Edward Everett Horton,"actor,soundtrack,director",Male
5961,nm0002144,44391.0,8.0,producer,John Houseman,"actor,producer,miscellaneous",Male
5962,nm0002144,45943.0,7.0,producer,John Houseman,"actor,producer,miscellaneous",Male
5963,nm0002144,80749.0,4.0,actor,John Houseman,"actor,producer,miscellaneous",Male
5964,nm0002144,46963.0,8.0,producer,John Houseman,"actor,producer,miscellaneous",Male
5965,nm0002144,36969.0,8.0,writer,John Houseman,"actor,producer,miscellaneous",Male
5966,nm0002145,43871.0,2.0,actor,Trevor Howard,actor,Male
5967,nm0002145,37558.0,2.0,actor,Trevor Howard,actor,Male
5968,nm0002145,41959.0,4.0,actor,Trevor Howard,actor,Male
5969,nm0002146,40613.0,10.0,cinematographer,James Wong Howe,"cinematographer,camera_department,director",
5970,nm0002146,51036.0,10.0,cinematographer,James Wong Howe,"cinematographer,camera_department,director",
5971,nm0002147,82926.0,2.0,actor,Tab Hunter,"actor,producer,soundtrack",Male
5972,nm0002153,40725.0,10.0,cinematographer,Jack Cardiff,"cinematographer,camera_department,director",
5973,nm0002153,38733.0,8.0,cinematographer,Jack Cardiff,"cinematographer,camera_department,director",
5974,nm0002153,43769.0,10.0,cinematographer,Jack Cardiff,"cinematographer,camera_department,director",
5975,nm0002153,50861.0,7.0,cinematographer,Jack Cardiff,"cinematographer,camera_department,director",
5976,nm0002154,13086.0,4.0,actor,Alfred Abel,"actor,director,miscellaneous",Male
5977,nm0002154,13496.0,1.0,actor,Alfred Abel,"actor,director,miscellaneous",Male
5978,nm0002154,17136.0,2.0,actor,Alfred Abel,"actor,director,miscellaneous",Male
5979,nm0002155,111301.0,10.0,editor,Edward M. Abroms,"editor,director,editorial_department",
5980,nm0002159,410297.0,5.0,director,Alejandro Agresti,"director,writer,cinematographer",
5981,nm0002162,38348.0,9.0,cinematographer,Henri Alekan,"cinematographer,camera_department,actor",Male
5982,nm0002162,46250.0,10.0,cinematographer,Henri Alekan,"cinematographer,camera_department,actor",Male
5983,nm0002164,50397.0,8.0,producer,Irving Allen,"producer,director,miscellaneous",
5984,nm0002164,41628.0,5.0,director,Irving Allen,"producer,director,miscellaneous",
5985,nm0002166,67185.0,8.0,cinematographer,John A. Alonzo,"cinematographer,actor,camera_department",Male
5986,nm0002166,98384.0,9.0,cinematographer,John A. Alonzo,"cinematographer,actor,camera_department",Male
5987,nm0002170,1071875.0,10.0,producer,Ashok Amritraj,"producer,actor,writer",Male
5988,nm0002170,1646980.0,8.0,producer,Ashok Amritraj,"producer,actor,writer",Male
5989,nm0002170,338427.0,6.0,producer,Ashok Amritraj,"producer,actor,writer",Male
5990,nm0002174,318725.0,8.0,cinematographer,Yves Angelo,"cinematographer,camera_department,director",
5991,nm0002178,338095.0,7.0,producer,Alexandre Arcady,"producer,director,writer",
5992,nm0002179,23582.0,5.0,director,George Archainbaud,"director,assistant_director,writer",
5993,nm0002185,50212.0,10.0,composer,Malcolm Arnold,"composer,music_department,soundtrack",
5994,nm0002185,51776.0,9.0,composer,Malcolm Arnold,"composer,music_department,soundtrack",
5995,nm0002185,57933.0,9.0,composer,Malcolm Arnold,"composer,music_department,soundtrack",
5996,nm0002185,53318.0,9.0,composer,Malcolm Arnold,"composer,music_department,soundtrack",
5997,nm0002185,47094.0,9.0,composer,Malcolm Arnold,"composer,music_department,soundtrack",
5998,nm0002187,243255.0,6.0,cinematographer,Giorgos Arvanitis,"cinematographer,camera_department,producer",
5999,nm0002188,23213.0,5.0,director,Dorothy Arzner,"director,editor,writer",
6000,nm0002191,110958.0,5.0,director,Jacques Audiard,"writer,director,editorial_department",
6001,nm0002191,84358.0,7.0,writer,Jacques Audiard,"writer,director,editorial_department",
6002,nm0002192,84358.0,6.0,writer,Michel Audiard,"writer,director,actor",Male
6003,nm0002193,51579.0,5.0,director,Claude Autant-Lara,"director,writer,costume_designer",
6004,nm0002197,29377.0,9.0,composer,William Axt,"composer,music_department,soundtrack",
6005,nm0002197,19571.0,8.0,composer,William Axt,"composer,music_department,soundtrack",
6006,nm0002198,54377.0,4.0,actor,Charles Aznavour,"soundtrack,actor,composer",Male
6007,nm0002199,89424.0,5.0,director,Hector Babenco,"director,writer,producer",
6008,nm0002201,335345.0,9.0,composer,John Debney,"music_department,composer,soundtrack",
6009,nm0002201,414853.0,8.0,composer,John Debney,"music_department,composer,soundtrack",
6010,nm0002201,1488555.0,9.0,composer,John Debney,"music_department,composer,soundtrack",
6011,nm0002201,3040964.0,9.0,composer,John Debney,"music_department,composer,soundtrack",
6012,nm0002201,401792.0,9.0,composer,John Debney,"music_department,composer,soundtrack",
6013,nm0002201,417225.0,8.0,composer,John Debney,"music_department,composer,soundtrack",
6014,nm0002201,119528.0,9.0,composer,John Debney,"music_department,composer,soundtrack",
6015,nm0002201,144168.0,8.0,composer,John Debney,"music_department,composer,soundtrack",
6016,nm0002201,1411238.0,10.0,composer,John Debney,"music_department,composer,soundtrack",
6017,nm0002201,5719700.0,8.0,composer,John Debney,"music_department,composer,soundtrack",
6018,nm0002201,1646980.0,10.0,composer,John Debney,"music_department,composer,soundtrack",
6019,nm0002201,319343.0,10.0,composer,John Debney,"music_department,composer,soundtrack",
6020,nm0002202,37671.0,10.0,composer,Roy Webb,"composer,music_department,soundtrack",
6021,nm0002202,40458.0,10.0,composer,Roy Webb,"composer,music_department,soundtrack",
6022,nm0002202,41650.0,8.0,composer,Roy Webb,"composer,music_department,soundtrack",
6023,nm0002202,39689.0,10.0,composer,Roy Webb,"composer,music_department,soundtrack",
6024,nm0002202,52278.0,9.0,composer,Roy Webb,"composer,music_department,soundtrack",
6025,nm0002202,36341.0,9.0,composer,Roy Webb,"composer,music_department,soundtrack",
6026,nm0002202,39286.0,9.0,composer,Roy Webb,"composer,music_department,soundtrack",
6027,nm0002202,44502.0,9.0,composer,Roy Webb,"composer,music_department,soundtrack",
6028,nm0002202,34587.0,8.0,composer,Roy Webb,"composer,music_department,soundtrack",
6029,nm0002202,38787.0,9.0,composer,Roy Webb,"composer,music_department,soundtrack",
6030,nm0002202,48356.0,8.0,composer,Roy Webb,"composer,music_department,soundtrack",
6031,nm0002206,14945.0,10.0,producer,Kevin Brownlow,"producer,director,miscellaneous",
6032,nm0002206,15624.0,10.0,producer,Kevin Brownlow,"producer,director,miscellaneous",
6033,nm0002206,11979.0,7.0,producer,Kevin Brownlow,"producer,director,miscellaneous",
6034,nm0002211,114720.0,8.0,producer,Christopher DeFaria,"producer,production_manager,visual_effects",
6035,nm0002216,54949.0,5.0,director,Yves Robert,"actor,producer,writer",Male
6036,nm0002217,1322312.0,10.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6037,nm0002217,340012.0,9.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6038,nm0002217,265343.0,8.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6039,nm0002217,452694.0,10.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6040,nm0002217,240200.0,8.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6041,nm0002217,1479676.0,8.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6042,nm0002217,168786.0,8.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6043,nm0002217,441774.0,8.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6044,nm0002217,1082853.0,9.0,composer,Mychael Danna,"composer,music_department,soundtrack",
6045,nm0002218,84358.0,5.0,director,Claude Miller,"writer,director,production_manager",
6046,nm0002227,406158.0,10.0,composer,John Frizzell,"composer,music_department,soundtrack",
6047,nm0002227,151804.0,8.0,composer,John Frizzell,"composer,music_department,soundtrack",
6048,nm0002227,118928.0,9.0,composer,John Frizzell,"composer,music_department,soundtrack",
6049,nm0002228,36341.0,10.0,cinematographer,Nicholas Musuraca,"cinematographer,camera_department,art_department",
6050,nm0002228,44502.0,10.0,cinematographer,Nicholas Musuraca,"cinematographer,camera_department,art_department",
6051,nm0002228,34587.0,9.0,cinematographer,Nicholas Musuraca,"cinematographer,camera_department,art_department",
6052,nm0002228,45877.0,10.0,cinematographer,Nicholas Musuraca,"cinematographer,camera_department,art_department",
6053,nm0002231,65531.0,3.0,actor,Gian Maria Volontè,"actor,director,writer",Male
6054,nm0002231,68346.0,1.0,actor,Gian Maria Volontè,"actor,director,writer",Male
6055,nm0002231,59578.0,3.0,actor,Gian Maria Volontè,"actor,director,writer",Male
6056,nm0002231,58461.0,2.0,actor,Gian Maria Volontè,"actor,director,writer",Male
6057,nm0002231,60125.0,4.0,actor,Gian Maria Volontè,"actor,director,writer",Male
6058,nm0002231,66919.0,1.0,actor,Gian Maria Volontè,"actor,director,writer",Male
6059,nm0002233,43014.0,3.0,actor,Erich von Stroheim,"actor,writer,director",Male
6060,nm0002233,13140.0,5.0,director,Erich von Stroheim,"actor,writer,director",Male
6061,nm0002239,87957.0,1.0,actor,Prince,"soundtrack,composer,actor",Male
6062,nm0002240,88771.0,2.0,actress,Katt Shea,"actress,director,writer",Female
6063,nm0002240,144814.0,5.0,director,Katt Shea,"actress,director,writer",Female
6064,nm0002246,214641.0,2.0,actor,Harry Van Gorkum,"actor,miscellaneous,writer",Male
6065,nm0002285,29870.0,2.0,actor,Pat O'Brien,"actor,soundtrack,producer",Male
6066,nm0002301,18192.0,7.0,composer,Carl Davis,"composer,music_department,soundtrack",
6067,nm0002301,14341.0,9.0,composer,Carl Davis,"composer,music_department,soundtrack",
6068,nm0002301,18806.0,9.0,composer,Carl Davis,"composer,music_department,soundtrack",
6069,nm0002302,67713.0,9.0,composer,James Bernard,"composer,soundtrack,writer",
6070,nm0002302,60841.0,8.0,composer,James Bernard,"composer,soundtrack,writer",
6071,nm0002302,51554.0,9.0,composer,James Bernard,"composer,soundtrack,writer",
6072,nm0002302,13442.0,10.0,composer,James Bernard,"composer,soundtrack,writer",
6073,nm0002302,65073.0,9.0,composer,James Bernard,"composer,soundtrack,writer",
6074,nm0002302,59127.0,10.0,composer,James Bernard,"composer,soundtrack,writer",
6075,nm0002303,83791.0,7.0,composer,Trevor Jones,"composer,music_department,soundtrack",
6076,nm0002303,125439.0,8.0,composer,Trevor Jones,"composer,music_department,soundtrack",
6077,nm0002303,118929.0,9.0,composer,Trevor Jones,"composer,music_department,soundtrack",
6078,nm0002303,119173.0,10.0,composer,Trevor Jones,"composer,music_department,soundtrack",
6079,nm0002303,115744.0,7.0,composer,Trevor Jones,"composer,music_department,soundtrack",
6080,nm0002304,82186.0,9.0,composer,Laurence Rosenthal,"music_department,composer,soundtrack",
6081,nm0002305,86955.0,8.0,composer,Patrick Williams,"composer,music_department,soundtrack",
6082,nm0002305,99329.0,7.0,composer,Patrick Williams,"composer,music_department,soundtrack",
6083,nm0002317,44855.0,9.0,writer,Alice Duer Miller,"writer,actress,miscellaneous",Female
6084,nm0002317,28505.0,9.0,writer,Alice Duer Miller,"writer,actress,miscellaneous",Female
6085,nm0002318,212604.0,10.0,cinematographer,John Foster,"cinematographer,camera_department,producer",
6086,nm0002320,449089.0,10.0,cinematographer,Fred Murphy,"cinematographer,camera_department,assistant_director",
6087,nm0002332,816462.0,4.0,actor,Stephen Lang,"actor,writer,producer",Male
6088,nm0002333,89015.0,9.0,editor,Robert Estrin,"editor,producer,editorial_department",
6089,nm0002336,411195.0,10.0,cinematographer,Declan Quinn,"cinematographer,camera_department,producer",
6090,nm0002336,265343.0,9.0,cinematographer,Declan Quinn,"cinematographer,camera_department,producer",
6091,nm0002336,1407065.0,10.0,cinematographer,Declan Quinn,"cinematographer,camera_department,producer",
6092,nm0002336,155711.0,8.0,cinematographer,Declan Quinn,"cinematographer,camera_department,producer",
6093,nm0002336,3623726.0,10.0,cinematographer,Declan Quinn,"cinematographer,camera_department,producer",
6094,nm0002338,55018.0,5.0,director,Jack Clayton,"producer,director,assistant_director",
6095,nm0002339,1403981.0,5.0,director,Allen Coulter,"director,producer,assistant_director",
6096,nm0002340,264508.0,5.0,director,Stuart Gordon,"writer,director,producer",
6097,nm0002340,97523.0,6.0,writer,Stuart Gordon,"writer,director,producer",
6098,nm0002343,1316622.0,4.0,actor,Adrian G. Griffiths,"actor,stunts,director",Male
6099,nm0002353,418763.0,10.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6100,nm0002353,120689.0,8.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6101,nm0002353,266543.0,10.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6102,nm0002353,1412386.0,10.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6103,nm0002353,2277860.0,10.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6104,nm0002353,89017.0,9.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6105,nm0002353,110367.0,9.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6106,nm0002353,247425.0,10.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6107,nm0002353,1872194.0,10.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6108,nm0002353,89208.0,8.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6109,nm0002353,452624.0,10.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6110,nm0002353,2053463.0,9.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6111,nm0002353,111161.0,8.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6112,nm0002353,404203.0,9.0,composer,Thomas Newman,"music_department,composer,soundtrack",
6113,nm0002354,120915.0,7.0,composer,John Williams,"music_department,soundtrack,composer",
6114,nm0002354,117665.0,8.0,composer,John Williams,"music_department,soundtrack,composer",
6115,nm0002354,241527.0,9.0,composer,John Williams,"music_department,soundtrack,composer",
6116,nm0002354,83866.0,8.0,composer,John Williams,"music_department,soundtrack,composer",
6117,nm0002354,60522.0,9.0,composer,John Williams,"music_department,soundtrack,composer",
6118,nm0002354,119567.0,10.0,composer,John Williams,"music_department,soundtrack,composer",
6119,nm0002354,121766.0,7.0,composer,John Williams,"music_department,soundtrack,composer",
6120,nm0002354,212720.0,10.0,composer,John Williams,"music_department,soundtrack,composer",
6121,nm0002354,82971.0,10.0,composer,John Williams,"music_department,soundtrack,composer",
6122,nm0002354,816442.0,10.0,composer,John Williams,"music_department,soundtrack,composer",
6123,nm0002354,443272.0,9.0,composer,John Williams,"music_department,soundtrack,composer",
6124,nm0002354,69113.0,10.0,composer,John Williams,"music_department,soundtrack,composer",
6125,nm0002354,121765.0,9.0,composer,John Williams,"music_department,soundtrack,composer",
